更新时间,#genre#
20250607-17-39-28,url


RespoTime,whitelist,#genre#
567.38ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-12.m3u8
567.39ms,浙江国际,https://stream1.freetv.fun/zhe-jiang-guo-ji-8.m3u8
567.40ms,辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8
567.44ms,陕西卫视,http://112.101.78.50:9901/tsfile/live/0136_1.m3u8
567.44ms,武汉四台经济,https://stream1.freetv.fun/wu-yi-jing-ji-1.m3u8
567.57ms,浙江少儿,http://ali-vl.cztv.com/channels/lantian/channel008/360p.m3u8
567.72ms,哈哈炫动,http://221.213.91.71:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0
567.72ms,CCTV1-综合,http://123.130.84.106:8154/tsfile/live/0001_1.m3u8
567.75ms,CCTV8-电视剧,http://61.156.228.12:8154/tsfile/live/0008_1.m3u8
567.76ms,CCTV4-中文国际,http://dms.yryyj.site:8188/udp/239.76.246.154:1234
567.89ms,东南卫视,http://183.162.205.235:4022/rtp/238.1.78.22:6104
567.94ms,大庆新闻综合,https://stream1.freetv.fun/da-qing-xin-wen-zong-he-1.m3u8
568.07ms,浙江卫视,http://117.90.232.66:4022/rtp/239.49.8.139:6000
568.10ms,金鹰卡通,http://112.101.78.50:9901/tsfile/live/1016_1.m3u8
568.15ms,北京卫视,http://221.213.91.71:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
568.16ms,平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-5.m3u8
568.16ms,黑龙江文体,http://112.101.78.50:9901/tsfile/live/1009_1.m3u8
568.28ms,湖北卫视,http://171.15.18.199:8180/TV00000000000000000025@HHZT
568.29ms,CCTV风云足球,https://epg.pw/stream/ac8062ec9484078061d3bef507c15a423ac57ae4144e3fcc4b0a198dd420f911.m3u8
568.32ms,南方卫视,http://182.91.124.224:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=0&authid=0
568.34ms,深圳卫视,http://183.131.246.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
568.46ms,CCTV11-戏曲,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
568.47ms,CCTV13-新闻,http://61.156.228.12:8154/tsfile/live/0013_1.m3u8
568.69ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-3.ctv
568.76ms,重庆汽摩,http://120.76.248.139/live/bfgd/4200000168.m3u8
569.13ms,湖南卫视,http://120.76.248.139/live/bfgd/4200000086.m3u8
569.33ms,狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
569.46ms,CCTV1-综合,http://120.76.248.139/live/bfgd/4200000201.m3u8
569.56ms,蓬安新闻综合,https://stream1.freetv.fun/peng-an-xin-wen-zong-he-1.m3u8
569.79ms,浙江卫视,http://123.130.84.106:8154/tsfile/live/0124_1.m3u8
569.84ms,西宁生活服务,https://stream1.freetv.fun/xi-zhu-sheng-huo-fu-wu-2.m3u8
569.85ms,江西卫视,http://112.101.78.50:9901/tsfile/live/0138_1.m3u8
569.90ms,黑龙江卫视,http://110.157.221.131:8088/udp/238.125.5.8:5140
570.14ms,山东卫视,http://112.101.78.50:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
570.15ms,哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-8.m3u8
570.34ms,河北卫视,https://stream1.freetv.fun/483ee18afe4f13be3acd1a73baacb506bec3fe238b929bcdd3256e2d31798ff1.m3u8
570.34ms,松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
570.35ms,云南卫视,http://180.165.5.176:4022/udp/239.45.0.4:5140
570.53ms,CCTV11-戏曲,http://120.76.248.139/live/bfgd/4200000130.m3u8
570.55ms,淘电影,https://stream1.freetv.fun/tao-dian-ying-15.ctv
570.56ms,CCTV第一剧场,http://121.29.141.230:4022/rtp/239.253.93.138:6428
570.59ms,CCTV10-科教,http://112.101.78.50:9901/tsfile/live/0010_1.m3u8
570.64ms,深圳少儿频道,http://113.104.184.106:7088/udp/239.77.1.244:5146
570.67ms,CCTV14-少儿,https://piccpndali.v.myalicdn.com/audio/cctv14_2.m3u8
570.81ms,文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
570.89ms,江西卫视,http://113.104.184.106:7088/udp/239.77.1.219:5146
570.90ms,河南都市,https://stream1.freetv.fun/he-nan-du-shi-2.m3u8
570.97ms,河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8
571.04ms,甘肃卫视,http://171.105.180.114:4022/udp/239.81.0.207:4056
571.10ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-23.m3u8
571.14ms,天津卫视,http://49.77.104.56:8554/rtp/239.49.8.148:6000
571.26ms,上海游戏风云,http://110.157.221.131:8088/udp/238.125.5.36:5140
571.31ms,东南卫视,http://119.98.36.30:4022/rtp/239.69.1.108:10286
571.37ms,四川卫视,http://113.104.184.106:7088/udp/239.77.1.215:5146
571.38ms,汕头经济,https://stream1.freetv.fun/shan-tou-jing-ji-3.ctv
571.41ms,CCTV8-电视剧,http://123.130.84.106:8154/tsfile/live/0008_1.m3u8
571.48ms,CCTV兵器科技,http://183.162.205.235:4022/rtp/238.1.79.56:4584
571.55ms,农林卫视,http://120.76.248.139/live/bfgd/4200000122.m3u8
571.69ms,CCTV8-电视剧,http://183.215.134.239:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
571.74ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-7.m3u8
571.75ms,广东卫视,http://120.76.248.139/live/bfgd/4200000092.m3u8
571.83ms,CCTV5-体育,http://dms.yryyj.site:8188/udp/239.76.246.155:1234
571.88ms,泗洪新闻综合,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1
572.00ms,东南卫视,http://58.19.133.144:11001/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
572.00ms,家庭影院,https://stream1.freetv.fun/jia-ting-ying-yuan-13.ctv
572.01ms,安徽卫视,http://113.104.184.106:7088/udp/239.77.1.92:5146
572.07ms,江苏卫视,http://183.162.205.235:4022/rtp/238.1.78.165:7192
572.11ms,CCTV9-纪录,http://120.76.248.139/live/bfgd/4200000128.m3u8
572.18ms,河南卫视,http://180.165.24.227:4022/udp/239.45.0.3:5140
572.19ms,CCTV5+体育赛事,http://ik6.iptv8.net:8888/rtp/225.1.4.75:1104
572.27ms,CCTV3-综艺,http://112.101.78.50:9901/tsfile/live/0003_1.m3u8
572.32ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-7.ctv
572.32ms,安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-9.m3u8
572.33ms,湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-14.m3u8
572.36ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-xiu-xian-1.m3u8
572.41ms,哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8
572.44ms,平湖新闻综合,https://stream1.freetv.fun/ping-hu-xin-wen-zong-he-1.m3u8
572.45ms,黑龙江文体,https://stream1.freetv.fun/hei-long-jiang-wen-ti-7.m3u8
572.46ms,CCTV10-科教,http://223.241.247.214:9901/tsfile/live/0010_1.m3u8
572.55ms,CCTV世界地理,http://183.162.205.235:4022/rtp/238.1.79.60:4616
572.59ms,CCTV4-中文国际,https://api.olelive.com/dis/live/CCTV4HD/hls.m3u8
572.78ms,CCTV第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
572.82ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-11.m3u8
572.98ms,东方卫视,http://218.3.138.25:1111/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
573.12ms,吉林卫视,https://stream1.freetv.fun/1266fae59ee16f12a9f136c6fc87af130e69c02ca4e1e3b7939d2e9edcc043ce.m3u8
573.19ms,东南卫视,http://120.76.248.139/live/bfgd/4200000483.m3u8
573.23ms,贵州卫视,http://171.105.180.114:4022/udp/239.81.0.95:4056
573.39ms,贵州卫视,http://112.101.78.50:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
573.40ms,CCTV6-电影,http://183.131.246.250:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
573.42ms,深圳卫视,http://110.157.221.131:8088/udp/238.125.5.2:5140
573.62ms,北京卫视,http://113.104.184.106:7088/udp/239.77.1.4:5146
573.63ms,黑龙江少儿,http://112.99.193.34:9901/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
573.64ms,金色学堂,http://180.165.5.176:4022/udp/239.45.0.9:5140
573.79ms,湖南卫视,http://117.90.232.66:4022/udp/239.49.8.12:9418
573.82ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-24.ctv
573.89ms,CHC家庭影院,http://ik6.iptv8.net:8888/udp/225.1.4.209:1262
573.89ms,哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-29.m3u8
573.97ms,四川卫视,http://180.165.24.227:4022/udp/239.45.1.83:5140
574.10ms,吉林卫视,http://223.241.247.214:9901/tsfile/live/0116_1.m3u8
574.12ms,河北卫视,http://49.77.104.56:8554/rtp/239.49.8.188:6000
574.12ms,江苏卫视,http://112.101.78.50:9901/tsfile/live/0127_1.m3u8
574.17ms,武乡新闻综合,https://stream1.freetv.fun/wu-xiang-xin-wen-zong-he-2.m3u8
574.21ms,江苏卫视,http://120.76.248.139/live/bfgd/4200000085.m3u8
574.22ms,苍南新闻综合,https://stream1.freetv.fun/cang-nan-xin-wen-zong-he-2.m3u8
574.25ms,CCTV4-中文国际,http://60.2.190.206:4000/udp/239.253.93.193:6371
574.78ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-10.ctv
574.79ms,甘肃卫视,http://113.104.184.106:7088/udp/239.77.0.189:5146
574.88ms,山东卫视,http://223.241.247.214:9901/tsfile/live/0131_1.m3u8
574.89ms,浙江之江纪录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
574.96ms,东方卫视,http://183.162.205.235:4022/rtp/238.1.78.163:7176
575.03ms,内蒙少儿,http://api2.52tb.xyz/info?id=784&amp;token=20230218qkyjia
575.06ms,CCTV13-新闻,http://112.101.78.50:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
575.20ms,黑莓电影,https://epg.pw/stream/ffcb6572863f0745a7369fbd9d901f1dfd0ab8fab8bad8bebb4e01c90b303c47.m3u8
575.29ms,石家庄新闻综合,https://stream1.freetv.fun/shi-jia-zhuang-xin-wen-zong-he-5.ctv
575.45ms,CCTV4-中文国际,http://183.131.246.250:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
575.50ms,动漫秀场,https://stream1.freetv.fun/ipv6-dong-man-xiu-chang-11.m3u8
575.57ms,CCTV高尔夫网球,http://121.29.141.230:4022/rtp/239.253.93.122:6465
575.69ms,CCTV电视指南,http://113.104.184.106:7088/udp/239.253.43.10:5146
575.78ms,江苏卫视,http://113.104.184.106:7088/udp/239.77.1.18:5146
575.81ms,CCTV13-新闻,http://112.101.78.50:9901/tsfile/live/0013_1.m3u8
575.82ms,兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
575.83ms,湖北教育,https://stream1.freetv.fun/hu-bei-jiao-yu-1.ctv
575.92ms,伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
576.28ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-17.ctv
576.52ms,上海动漫秀场,http://222.80.13.57:4022/udp/238.125.5.33:5140
576.58ms,深圳卫视,http://112.101.78.50:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
576.78ms,CCTV怀旧剧场,http://121.29.141.230:4022/rtp/239.253.93.252:6430
576.89ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-8.m3u8
576.98ms,江西卫视,http://121.29.141.230:4022/rtp/239.253.92.19:6145
577.09ms,上虞文化影院,https://stream1.freetv.fun/shang-yu-wen-hua-ying-yuan-3.ctv
577.24ms,CCTV10-科教,http://123.130.84.106:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
577.51ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-10.ctv
577.58ms,甘肃卫视,http://120.76.248.139/live/bfgd/4200000119.m3u8
577.59ms,河南卫视,http://113.25.252.226:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
577.66ms,吉林卫视,http://110.157.221.131:8088/udp/238.125.3.103:5140
577.68ms,CCTV7-国防军事,http://112.101.78.50:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
577.72ms,河北卫视,http://117.90.232.66:4022/rtp/239.49.8.188:6000
577.83ms,西宁新闻综合,https://stream1.freetv.fun/xi-zhu-xin-wen-zong-he-3.m3u8
577.88ms,浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/720p.m3u8
578.01ms,山东卫视,http://113.104.184.106:7088/udp/239.77.1.142:5146
578.03ms,广西卫视,https://hlscdn.liangtv.cn/live/de0f97348eb84f62aa6b7d8cf0430770/dd505d87880c478f901f38560ca4d4e6.m3u8
578.09ms,北京卡酷少儿,http://110.157.221.131:8088/udp/238.125.5.107:5140
578.18ms,茂名综合频道,http://113.104.184.106:7088/udp/239.77.0.206:5146
578.31ms,三沙卫视,http://110.157.221.131:8088/udp/238.125.5.114:5140
578.34ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-4.ctv
578.39ms,湖南卫视,http://110.157.221.131:8088/udp/238.125.5.4:5140
578.44ms,天津卫视,http://110.157.221.131:8088/udp/238.125.5.13:5140
578.45ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-10.m3u8
578.52ms,辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
578.59ms,伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
578.60ms,东南卫视,http://113.104.184.106:7088/udp/239.77.1.104:5146
578.63ms,辽宁卫视,http://117.90.232.66:4022/udp/239.49.8.48:8000
578.69ms,广东卫视,http://112.99.193.34:9901/tsfile/live/1043_1.m3u8
578.73ms,哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
578.75ms,上海生活时尚,http://222.80.13.57:7088/udp/238.125.5.113:5140
578.80ms,东方卫视,http://110.157.221.131:8088/udp/238.125.5.5:5140
578.85ms,凤凰卫视,https://stream1.freetv.fun/08e5440bb83a804440e341ae792cffc38d6844b04d5a2c7a4fc5ee04a6fe6bc6.m3u8
578.88ms,湖北卫视,http://110.157.221.131:8088/udp/238.125.5.10:5140
578.89ms,CCTV10-科教,http://120.76.248.139/live/bfgd/4200000129.m3u8
578.93ms,梨园频道,http://110.157.221.131:8088/udp/238.125.4.103:5140
578.93ms,茶频道,http://110.157.221.131:8088/udp/238.125.5.101:5140
578.96ms,黑龙江都市,https://stream1.freetv.fun/hei-long-jiang-du-shi-1.m3u8
578.98ms,贵州卫视,http://180.165.24.227:4022/udp/239.45.1.80:5140
578.99ms,汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-7.ctv
579.02ms,火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
579.03ms,上海法治天地,http://110.157.221.131:8088/udp/238.125.5.116:5140
579.04ms,东南卫视,http://110.157.221.131:8088/udp/238.125.5.49:5140
579.04ms,上海都市剧场,http://110.157.221.131:8088/udp/238.125.5.60:5140
579.07ms,金鹰纪实,http://110.157.221.131:8088/udp/238.125.5.71:5140
579.11ms,山东新闻,https://stream1.freetv.fun/shan-dong-xin-wen-1.m3u8
579.13ms,广州新闻,http://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d2c2db0b598c02ec1b5623728434d367&txTime=18d57929bd3
579.15ms,云南卫视,http://112.101.78.50:9901/tsfile/live/0119_1.m3u8
579.19ms,广东卫视,http://110.157.221.131:8088/udp/238.125.5.12:5140
579.23ms,新疆卫视,http://110.157.221.131:8088/udp/238.125.3.174:5140
579.25ms,金鹰卡通,http://110.157.221.131:8088/udp/238.125.5.104:5140
579.27ms,CCTV4-中文国际,http://112.101.78.50:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
579.32ms,六安新闻综合,http://ls.qingting.fm/live/267.m3u8
579.33ms,辽宁卫视,http://110.157.221.131:8088/udp/238.125.5.15:5140
579.34ms,CCTV女性时尚,http://183.162.205.235:4022/rtp/238.1.79.55:4576
579.40ms,黑龙江少儿,https://stream1.freetv.fun/hei-long-jiang-shao-er-2.m3u8
579.49ms,重庆卫视,http://110.157.221.131:8088/udp/238.125.5.14:5140
579.54ms,珠海-1,http://113.104.184.106:7088/udp/239.77.0.155:5146
579.55ms,宁夏卫视,http://123.130.84.106:8154/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
579.69ms,CCTV11-戏曲,https://www.freetv.top/migu/667987558.m3u8?migutoken=16827d54043eba69d051685229b1d0623c01f398f643b3a7d912c9929d6525025ef57eb61666d45bb70dfc86405aa336ca762f0bda4f0284d98eddae4042805df42661f954a1d40820829ec8c2
579.71ms,河北都市,https://stream1.freetv.fun/he-bei-du-shi-14.m3u8
579.72ms,三明新闻综合,http://ls.qingting.fm/live/4885.m3u8
579.78ms,山东卫视,http://110.157.221.131:8088/udp/238.125.5.11:5140
579.97ms,河南卫视,http://110.157.221.131:8088/udp/238.125.3.171:5140
580.00ms,HZTV-2,http://113.104.184.106:7088/udp/239.77.1.233:5146
580.00ms,山东新闻,http://ls.qingting.fm/live/60180.m3u8
580.01ms,贵州卫视,http://110.157.221.131:8088/udp/238.125.5.65:5140
580.05ms,四川卫视,http://119.98.36.30:4022/rtp/239.69.1.169:10650
580.20ms,万载综合,http://ls.qingting.fm/live/273.m3u8
580.44ms,优漫卡通,https://stream1.freetv.fun/4f3e660db4b75f218546c35fbdf55813ca1cd497ebcaa5fa4d873cff81c402f5.m3u8
580.66ms,CCTV兵器科技,http://119.98.36.30:4022/rtp/239.69.1.79:10114
580.72ms,相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
580.72ms,云南卫视,https://stream1.freetv.fun/8104a5c152a868defd1a5d14db7deb3203e05fbdd375c5de7e68240bf606f8ea.m3u8
580.80ms,安徽:霍山综合频道,http://183.162.205.235:4022/rtp/238.1.78.220:7632
580.80ms,伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
580.81ms,安徽卫视,http://113.25.252.226:9901/tsfile/live/0130_1.m3u8
580.87ms,辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
580.93ms,重庆卫视,http://223.241.247.214:9901/tsfile/live/1007_1.m3u8
581.14ms,天津卫视,http://180.165.5.176:4022/udp/239.45.1.124:5140
581.15ms,江西卫视,http://49.77.104.56:8554/rtp/239.49.8.185:6000
581.16ms,CCTV风云足球,http://121.29.141.230:4022/rtp/239.253.93.254:6432
581.22ms,广东卫视,http://60.2.190.206:4000/udp/239.253.92.206:8108
581.29ms,武汉教育,https://stream1.freetv.fun/wu-yi-jiao-yu-17.m3u8
581.36ms,CCTV风云足球,http://119.98.36.30:4022/rtp/239.69.1.81:10126
581.37ms,黑龙江都市,http://112.99.193.34:9901/tsfile/live/1027_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
581.38ms,安徽卫视,http://dsj.motem.top:8880/bptv/10000100000000050000000003873469.m3u8
581.40ms,天津卫视,http://113.104.184.106:7088/udp/239.77.1.141:5146
581.43ms,广州竞赛,https://stream1.freetv.fun/yan-zhou-jing-sai-2.m3u8
581.55ms,浙江卫视,http://112.101.78.50:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
581.77ms,CCTV1-综合,http://112.101.78.50:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
581.94ms,云南卫视,http://110.157.221.131:8088/udp/238.125.5.32:5140
581.94ms,厦门卫视,https://stream1.freetv.fun/cc2a1fdd054d0069e308a8c5358596fe1ba08562b102d8223a3b02e620082f96.m3u8
582.14ms,福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
582.16ms,CCTV15-音乐,http://223.241.247.214:9901/tsfile/live/0015_1.m3u8
582.27ms,浙江卫视,http://117.90.232.66:4022/udp/239.49.8.20:9618
582.44ms,黑龙江卫视,http://121.29.141.230:4022/rtp/239.253.92.85:8016
582.46ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-7.ctv
582.52ms,CCTV7-国防军事,http://112.101.78.50:9901/tsfile/live/0007_1.m3u8
582.88ms,卡酷少儿,http://112.101.78.50:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
582.94ms,河南卫视,http://113.104.184.106:7088/udp/239.77.1.229:5146
582.97ms,汕头综合,https://stream1.freetv.fun/shan-tou-zong-he-5.ctv
583.23ms,重庆卫视,http://183.162.205.235:4022/rtp/238.1.78.31:6176
583.31ms,翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
583.32ms,萧山新闻综合,https://stream1.freetv.fun/xiao-shan-xin-wen-zong-he-2.m3u8
583.36ms,江门综合,https://stream1.freetv.fun/jiang-men-zong-he-6.ctv
583.40ms,山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-19.m3u8
583.41ms,浙江卫视,http://119.98.36.30:4022/rtp/239.254.96.143:8932
583.59ms,动漫秀场,http://180.165.24.227:4022/udp/239.45.3.134:5140
583.79ms,贵州卫视,http://120.76.248.139/live/bfgd/4200000101.m3u8
583.88ms,大湾区卫视,https://www.freetv.top/migu/608917627.m3u8?migutoken=22c28ab72744cd3ae1500fcedd9aa645eb0c35326cccb8cc6253c912a2fbdadb109d5f005d7dbbb62dbcb2e1f9a30bfa1935a4a046787bb5ac3e9ac1b5b654c16c2f7753fc37d2d51b2916310b
584.01ms,CCTV6-电影,https://epg.pw/stream/c2a78d34141bd7ad12b19b2ab7f3f60f2b8a4c3bdd5c573889aad5bc3b331fe1.m3u8
584.09ms,湖北卫视,http://119.98.36.30:4022/rtp/239.254.96.115:8664
584.18ms,深圳卫视,http://49.77.104.56:8554/udp/239.49.8.15:9430
584.50ms,翡翠台,https://stream1.freetv.fun/ba009d94229ed40a5d9289178463fba7aa31fb0622f8ab2d66c01147828743ab.m3u8
584.54ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-14.m3u8
584.84ms,江西卫视,http://183.215.134.239:19901/tsfile/live/0138_1.m3u8?key=txiptv&amp;amp;playlive=1&amp;amp;authid=0
584.85ms,广东珠江,https://stream1.freetv.fun/ipv6-yan-dong-zhu-jiang-14.m3u8
584.86ms,安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-10.m3u8
584.91ms,广西卫视,http://121.29.141.230:4022/rtp/239.253.92.76:8043
585.06ms,芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8?zyund
585.11ms,广西卫视,http://180.165.5.176:4022/udp/239.45.0.5:5140
585.19ms,嘉佳卡通,http://221.213.91.71:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
585.51ms,六安公共,http://ls.qingting.fm/live/1794199.m3u8
585.59ms,天津卫视,https://stream1.freetv.fun/b3eb13b745703627bd6e4f9a0864000c04f07d77719a4f9bc6f0aa0d5c370410.m3u8
585.71ms,CHC动作电影,http://nas.tuyuannet.cn:8800/rtp/239.37.0.186:5540
585.82ms,CCTV高尔夫网球,http://183.162.205.235:4022/rtp/238.1.79.58:4600
585.94ms,CCTV风云音乐,http://183.162.205.235:4022/rtp/238.1.79.64:4648
586.01ms,辽宁影视剧,https://stream1.freetv.fun/liao-zhu-ying-shi-ju-3.m3u8
586.12ms,北京卫视,http://49.77.104.56:8554/rtp/239.49.8.141:6000
586.16ms,河源公共频道,http://113.104.184.106:7088/udp/239.253.43.214:5146
586.20ms,安多卫视,http://120.76.248.139/live/bfgd/4200000099.m3u8
586.35ms,吉林卫视,http://113.104.184.106:7088/udp/239.77.1.111:5146
586.68ms,四川卫视,http://121.29.141.230:4022/rtp/239.253.92.16:6043
586.71ms,安徽:黄山新闻综合,http://183.162.205.235:4022/rtp/238.1.78.130:6912
